23174114 function calls (23171383 primitive calls) in 150.720 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 scorer.py:36(_BaseScorer)
       31    0.000    0.000    0.000    0.000 scorer.py:37(__init__)
        1    0.000    0.000    0.000    0.000 scorer.py:65(_PredictScorer)
        2    0.000    0.000    0.000    0.000 shape_base.py:1(<module>)
        2    0.000    0.000    0.000    0.000 shape_base.py:61(atleast_2d)
        1    0.000    0.000    0.000    0.000 shape_base.py:785(tile)
        2    0.000    0.000    0.000    0.000 shape_base.py:856(<genexpr>)
        5    0.000    0.000    0.000    0.000 shape_base.py:9(atleast_1d)
        1    0.000    0.000    0.000    0.000 shutil.py:31(Error)
        1    0.000    0.000    0.000    0.000 shutil.py:34(SpecialFileError)
        1    0.000    0.000    0.000    0.000 shutil.py:38(ExecError)
        1    0.000    0.000    0.000    0.000 shutil.py:5(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:1(<module>)
        1    0.000    0.000    0.000    0.000 signals.py:9(_InterruptHandler)
        1    0.008    0.008    0.022    0.022 simple_server.py:11(<module>)
        1    0.000    0.000    0.000    0.000 simple_server.py:26(ServerHandler)
        1    0.000    0.000    0.000    0.000 simple_server.py:40(WSGIServer)
        1    0.000    0.000    0.000    0.000 simple_server.py:69(WSGIRequestHandler)
        1    0.000    0.000    0.000    0.000 site.py:368(__call__)
        4    0.002    0.000    0.003    0.001 six.py:1(<module>)
        1    0.000    0.000    0.000    0.000 six.py:101(MovedModule)
        1    0.000    0.000    0.000    0.000 six.py:103(MovedModule)
       44    0.000    0.000    0.000    0.000 six.py:103(__init__)
       43    0.000    0.000    0.000    0.000 six.py:105(__init__)
        1    0.000    0.000    0.000    0.000 six.py:108(MovedAttribute)
       67    0.000    0.000    0.000    0.000 six.py:110(__init__)
        4    0.000    0.000    0.028    0.007 six.py:112(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:114(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:122(_LazyModule)
        1    0.000    0.000    0.000    0.000 six.py:124(_LazyModule)
        6    0.000    0.000    0.000    0.000 six.py:124(__init__)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
        4    0.000    0.000    0.000    0.000 six.py:128(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:134(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:136(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:137(MovedAttribute)
        1    0.000    0.000    0.000    0.000 six.py:139(MovedAttribute)
       81    0.000    0.000    0.000    0.000 six.py:139(__init__)
       83    0.000    0.000    0.000    0.000 six.py:141(__init__)
        9    0.000    0.000    0.002    0.000 six.py:157(_resolve)
        2    0.000    0.000    0.000    0.000 six.py:159(_resolve)
        1    0.000    0.000    0.000    0.000 six.py:162(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:164(_SixMetaPathImporter)
        1    0.000    0.000    0.000    0.000 six.py:169(__init__)
        1    0.000    0.000    0.000    0.000 six.py:173(__init__)
       51    0.000    0.000    0.000    0.000 six.py:173(_add_module)
       50    0.000    0.000    0.000    0.000 six.py:177(_add_module)
        5    0.000    0.000    0.000    0.000 six.py:177(_get_module)
      758    0.000    0.000    0.000    0.000 six.py:180(find_module)
        5    0.000    0.000    0.000    0.000 six.py:181(_get_module)
      722    0.000    0.000    0.000    0.000 six.py:184(find_module)
        4    0.000    0.000    0.000    0.000 six.py:185(__get_module)
        1    0.000    0.000    0.000    0.000 six.py:189(__get_module)
        4    0.000    0.000    0.000    0.000 six.py:191(load_module)
        1    0.000    0.000    0.000    0.000 six.py:195(load_module)
        1    0.000    0.000    0.000    0.000 six.py:202(Module_six_moves_urllib_parse)
      115    0.003    0.000    0.015    0.000 six.py:209(exec_)
        1    0.000    0.000    0.000    0.000 six.py:225(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:229(_MovedItems)
        1    0.000    0.000    0.000    0.000 six.py:230(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:247(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:293(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:309(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:311(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:320(Module_six_moves_urllib_parse)
        1    0.000    0.000    0.000    0.000 six.py:326(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:348(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:360(Module_six_moves_urllib_error)
        1    0.000    0.000    0.000    0.000 six.py:367(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:380(Module_six_moves_urllib_request)
        1    0.000    0.000    0.000    0.000 six.py:411(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:416(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:430(Module_six_moves_urllib_response)
        1    0.000    0.000    0.000    0.000 six.py:436(Module_six_moves_urllib_robotparser)
        2    0.000    0.000    0.000    0.000 six.py:437(iteritems)
        1    0.000    0.000    0.000    0.000 six.py:451(Module_six_moves_urllib_robotparser)
        1    0.000    0.000    0.000    0.000 six.py:453(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:469(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 six.py:498(exec_)
        1    0.000    0.000    0.000    0.000 six.py:53(X)
        1    0.000    0.000    0.000    0.000 six.py:532(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:54(__len__)
        1    0.000    0.000    0.000    0.000 six.py:55(X)
        1    0.000    0.000    0.000    0.000 six.py:555(Iterator)
        1    0.000    0.000    0.000    0.000 six.py:56(__len__)
       17    0.000    0.000    0.001    0.000 six.py:564(with_metaclass)
       54    0.000    0.000    0.000    0.000 six.py:569(iterkeys)
        6    0.000    0.000    0.000    0.000 six.py:572(itervalues)
      121    0.000    0.000    0.000    0.000 six.py:575(iteritems)
        1    0.000    0.000    0.000    0.000 six.py:59(X)
        1    0.000    0.000    0.000    0.000 six.py:60(X)
        1    0.000    0.000    0.000    0.000 six.py:60(__len__)
        1    0.000    0.000    0.000    0.000 six.py:62(__len__)
        1    0.000    0.000    0.000    0.000 six.py:662(exec_)
        4    0.000    0.000    0.000    0.000 six.py:67(_add_doc)
        1    0.000    0.000    0.000    0.000 six.py:689(exec_)
        4    0.000    0.000    0.000    0.000 six.py:69(_add_doc)
        8    0.000    0.000    0.000    0.000 six.py:73(_add_doc)
        4    0.000    0.000    0.000    0.000 six.py:74(_import_module)
        8    0.000    0.000    0.000    0.000 six.py:75(_add_doc)
       13    0.000    0.000    0.031    0.002 six.py:78(_import_module)
        1    0.000    0.000    0.000    0.000 six.py:80(_LazyDescr)
        4    0.000    0.000    0.000    0.000 six.py:80(_import_module)
      104    0.000    0.000    0.000    0.000 six.py:82(__init__)
        1    0.000    0.000    0.000    0.000 six.py:84(_LazyDescr)
        4    0.000    0.000    0.000    0.000 six.py:85(__get__)
        1    0.000    0.000    0.000    0.000 six.py:86(_LazyDescr)
      125    0.000    0.000    0.000    0.000 six.py:86(__init__)
      126    0.000    0.000    0.000    0.000 six.py:88(__init__)
       13    0.000    0.000    0.031    0.002 six.py:89(__get__)
        4    0.000    0.000    0.000    0.000 six.py:91(__get__)
        1    0.000    0.000    0.000    0.000 six.py:93(MovedModule)
       37    0.000    0.000    0.000    0.000 six.py:95(__init__)
        1    0.000    0.000    0.000    0.000 slsqp.py:14(<module>)
        1    0.000    0.000    0.000    0.000 socket.py:171(_closedsocket)
        1    0.000    0.000    0.000    0.000 socket.py:183(_socketobject)
        1    0.000    0.000    0.000    0.000 socket.py:239(_fileobject)
        1    0.002    0.002    0.003    0.003 socket.py:45(<module>)
        1    0.000    0.000    0.000    0.000 sparsefuncs.py:6(<module>)
        1    0.000    0.000    0.000    0.000 special_matrices.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spfun_stats.py:34(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:22(Spine)
   232888    0.866    0.000    2.169    0.000 sputils.py:119(get_index_dtype)
        1    0.000    0.000    0.000    0.000 sputils.py:172(get_sum_dtype)
        5    0.000    0.000    0.000    0.000 sputils.py:183(isscalarlike)
    58214    0.057    0.000    0.179    0.000 sputils.py:188(isintlike)
        1    0.000    0.000    0.000    0.000 sputils.py:2(<module>)
       13    0.000    0.000    0.000    0.000 sputils.py:20(upcast)
   116433    0.310    0.000    0.489    0.000 sputils.py:200(isshape)
    58216    0.084    0.000    0.122    0.000 sputils.py:215(issequence)
        5    0.000    0.000    0.000    0.000 sputils.py:227(isdense)
        2    0.000    0.000    0.000    0.000 sputils.py:231(validateaxis)
        1    0.000    0.000    0.000    0.000 sputils.py:254(IndexMixin)
        2    0.000    0.000    0.000    0.000 sputils.py:265(_unpack_index)
        2    0.000    0.000    0.000    0.000 sputils.py:293(_check_ellipsis)
        2    0.000    0.000    0.000    0.000 sputils.py:331(_check_boolean)
        1    0.000    0.000    0.000    0.000 sputils.py:346(_boolean_index_to_array)
        1    0.000    0.000    0.000    0.000 sputils.py:54(upcast_char)
        1    0.000    0.000    0.000    0.000 sputils.py:71(downcast_intp_index)
   116439    0.147    0.000    0.361    0.000 sputils.py:91(to_native)
      127    0.000    0.000    0.000    0.000 sre_compile.py:101(fixup)
      273    0.001    0.000    0.005    0.000 sre_compile.py:228(_compile_charset)
      273    0.002    0.000    0.004    0.000 sre_compile.py:256(_optimize_charset)
       66    0.001    0.000    0.001    0.000 sre_compile.py:411(_mk_bitmap)
      276    0.001    0.000    0.001    0.000 sre_compile.py:428(_simple)
       97    0.001    0.000    0.005    0.000 sre_compile.py:433(_compile_info)
      194    0.000    0.000    0.000    0.000 sre_compile.py:546(isstring)
       97    0.000    0.000    0.018    0.000 sre_compile.py:552(_code)
       97    0.001    0.000    0.043    0.000 sre_compile.py:567(compile)
   701/97    0.006    0.000    0.013    0.000 sre_compile.py:64(_compile)
     1336    0.001    0.000    0.001    0.000 sre_parse.py:137(__len__)
     2743    0.002    0.000    0.003    0.000 sre_parse.py:141(__getitem__)
      276    0.000    0.000    0.000    0.000 sre_parse.py:145(__setitem__)
     1035    0.001    0.000    0.001    0.000 sre_parse.py:149(append)
  965/374    0.003    0.000    0.003    0.000 sre_parse.py:151(getwidth)
       98    0.000    0.000    0.000    0.000 sre_parse.py:189(__init__)
     4536    0.005    0.000    0.005    0.000 sre_parse.py:193(__next)
     2433    0.001    0.000    0.002    0.000 sre_parse.py:206(match)
     3862    0.002    0.000    0.006    0.000 sre_parse.py:212(get)
        6    0.000    0.000    0.000    0.000 sre_parse.py:216(tell)
        1    0.000    0.000    0.000    0.000 sre_parse.py:218(seek)
      128    0.000    0.000    0.000    0.000 sre_parse.py:221(isident)
        2    0.000    0.000    0.000    0.000 sre_parse.py:224(isdigit)
       23    0.000    0.000    0.000    0.000 sre_parse.py:227(isname)
      115    0.000    0.000    0.000    0.000 sre_parse.py:236(_class_escape)
      194    0.000    0.000    0.000    0.000 sre_parse.py:268(_escape)
   266/97    0.001    0.000    0.022    0.000 sre_parse.py:317(_parse_sub)
  368/107    0.009    0.000    0.022    0.000 sre_parse.py:395(_parse)
       97    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
       97    0.001    0.000    0.024    0.000 sre_parse.py:706(parse)
        1    0.000    0.000    0.000    0.000 sre_parse.py:734(parse_template)
      111    0.000    0.000    0.000    0.000 sre_parse.py:74(opengroup)
        3    0.000    0.000    0.000    0.000 sre_parse.py:822(expand_template)
      111    0.000    0.000    0.000    0.000 sre_parse.py:85(closegroup)
        1    0.000    0.000    0.000    0.000 sre_parse.py:87(checkgroup)
      701    0.000    0.000    0.000    0.000 sre_parse.py:92(__init__)
        5    0.000    0.000    0.000    0.000 ssl.py:114(_import_symbols)
        1    0.000    0.000    0.000    0.000 ssl.py:129(<dictcomp>)
        1    0.000    0.000    0.000    0.000 ssl.py:184(CertificateError)
        1    0.000    0.000    0.000    0.000 ssl.py:300(_ASN1Object)
        2    0.000    0.000    0.000    0.000 ssl.py:305(__new__)
        1    0.000    0.000    0.000    0.000 ssl.py:321(Purpose)
        1    0.000    0.000    0.000    0.000 ssl.py:329(SSLContext)
        1    0.000    0.000    0.000    0.000 ssl.py:495(_get_https_context_factory)
        1    0.000    0.000    0.000    0.000 ssl.py:514(SSLSocket)
        1    0.000    0.000    0.002    0.002 ssl.py:88(<module>)
        1    0.000    0.000    0.000    0.000 stackplot.py:8(<module>)
       21    0.000    0.000    0.000    0.000 stat.py:24(S_IFMT)
       14    0.000    0.000    0.000    0.000 stat.py:40(S_ISDIR)
        7    0.000    0.000    0.000    0.000 stat.py:55(S_ISLNK)
        1    0.000    0.000    0.000    0.000 stats.py:1(<module>)
        1    0.001    0.001    0.126    0.126 stats.py:161(<module>)
        1    0.000    0.000    0.000    0.000 stats.py:5305(rankdata)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:1096(SGDRegressor)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:302(BaseSGDClassifier)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:46(BaseSGD)
        1    0.000    0.000    0.005    0.005 stochastic_gradient.py:5(<module>)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:548(SGDClassifier)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:835(BaseSGDRegressor)
        1    0.000    0.000    0.000    0.000 stop_words.py:4(<module>)
        1    0.000    0.000    0.000    0.000 streamplot.py:206(StreamplotSet)
        1    0.000    0.000    0.000    0.000 streamplot.py:216(DomainMap)
        1    0.000    0.000    0.000    0.000 streamplot.py:276(Grid)
        1    0.000    0.000    0.000    0.000 streamplot.py:323(StreamMask)
        1    0.000    0.000    0.000    0.000 streamplot.py:374(InvalidIndexError)
        1    0.000    0.000    0.000    0.000 streamplot.py:378(TerminateTrajectory)
        1    0.000    0.000    0.000    0.000 streamplot.py:4(<module>)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:15(DummyArray)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:7(<module>)
        9    0.000    0.000    0.000    0.000 string.py:310(join)
        1    0.000    0.000    0.002    0.002 subprocess.py:14(<module>)
        1    0.000    0.000    0.002    0.002 subprocess.py:387(<module>)
        1    0.000    0.000    0.000    0.000 subprocess.py:400(CalledProcessError)
        1    0.000    0.000    0.000    0.000 subprocess.py:648(Popen)
        1    0.000    0.000    0.000    0.000 suite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 suite.py:16(BaseTestSuite)
        1    0.000    0.000    0.000    0.000 suite.py:252(_ErrorHolder)
        1    0.000    0.000    0.000    0.000 suite.py:299(_DebugResult)
        1    0.000    0.000    0.000    0.000 suite.py:78(TestSuite)
        1    0.000    0.000    0.000    0.000 supervised.py:5(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:108(Semaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:110(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:127(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 synchronize.py:144(Lock)
        1    0.000    0.000    0.000    0.000 synchronize.py:169(RLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:195(Condition)
        1    0.000    0.000    0.000    0.000 synchronize.py:299(Event)
        1    0.000    0.000    0.000    0.000 synchronize.py:36(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:72(SemLock)
        1    0.000    0.000    0.000    0.000 synchronize.py:74(__init__)
        1    0.000    0.000    0.000    0.000 synchronize.py:84(_make_methods)
        1    0.000    0.000    0.002    0.002 sysconfig.py:10(<module>)
        1    0.000    0.000    0.000    0.000 sysconfig.py:51(_python_build)
        1    0.000    0.000    0.000    0.000 table.py:154(CustomCell)
        1    0.000    0.000    0.001    0.001 table.py:21(<module>)
        1    0.000    0.000    0.000    0.000 table.py:216(Table)
        1    0.000    0.000    0.000    0.000 table.py:40(Cell)
        1    0.000    0.000    0.000    0.000 tempfile.py:108(_RandomNameSequence)
        1    0.000    0.000    0.000    0.000 tempfile.py:120(__init__)
        4    0.000    0.000    0.001    0.000 tempfile.py:124(rng)
        4    0.000    0.000    0.001    0.000 tempfile.py:135(next)
        1    0.000    0.000    0.005    0.005 tempfile.py:18(<module>)
        4    0.000    0.000    0.000    0.000 tempfile.py:221(_get_candidate_names)
        4    0.000    0.000    0.001    0.000 tempfile.py:235(_mkstemp_inner)
        1    0.000    0.000    0.000    0.000 tempfile.py:383(_TemporaryFileWrapper)
        4    0.000    0.000    0.000    0.000 tempfile.py:48(_set_cloexec)
        4    0.000    0.000    0.001    0.000 tempfile.py:490(TemporaryFile)
        1    0.000    0.000    0.000    0.000 tempfile.py:519(SpooledTemporaryFile)
        1    0.000    0.000    0.001    0.001 texmanager.py:35(<module>)
        1    0.000    0.000    0.001    0.001 texmanager.py:89(TexManager)
        1    0.000    0.000    0.000    0.000 text.py:100(VectorizerMixin)
        1    0.001    0.001    0.333    0.333 text.py:1023(transform)
   147404    0.208    0.000    0.964    0.000 text.py:105(decode)
        1    0.000    0.000    0.000    0.000 text.py:1076(TfidfVectorizer)
   147404    2.204    0.000    2.204    0.000 text.py:126(_word_ngrams)
        1    0.000    0.000    0.000    0.000 text.py:1275(TextWithDash)
        1    0.000    0.000    0.001    0.001 text.py:13(<module>)
        1    0.000    0.000    0.000    0.000 text.py:1659(OffsetFrom)
        1    0.000    0.000    0.000    0.000 text.py:1701(_AnnotationBase)
        1    0.000    0.000    0.000    0.000 text.py:177(Text)
        1    0.000    0.000    0.000    0.000 text.py:181(build_preprocessor)
        1    0.000    0.000    0.000    0.000 text.py:1917(Annotation)
   147404    0.091    0.000    1.145    0.000 text.py:207(<lambda>)
        1    0.000    0.000    0.000    0.000 text.py:211(build_tokenizer)
   147404    0.075    0.000    8.328    0.000 text.py:216(<lambda>)
        1    0.000    0.000    0.000    0.000 text.py:218(get_stop_words)
        1    0.000    0.000    0.000    0.000 text.py:222(build_analyzer)
   147404    0.454    0.000   13.094    0.000 text.py:240(<lambda>)
        1    0.000    0.000    0.000    0.000 text.py:247(_validate_vocabulary)
        1    0.000    0.000    0.000    0.000 text.py:284(HashingVectorizer)
        1    0.000    0.000    0.005    0.005 text.py:3(<module>)
   147404    0.140    0.000    0.544    0.000 text.py:45(strip_accents_unicode)
        2    0.000    0.000    0.079    0.039 text.py:493(_document_frequency)
        1    0.000    0.000    0.000    0.000 text.py:501(CountVectorizer)
        1    0.000    0.000    0.000    0.000 text.py:647(__init__)
        1    0.063    0.063    0.442    0.442 text.py:680(_sort_features)
        1    0.097    0.097    0.418    0.418 text.py:694(_limit_features)
        1    3.719    3.719   18.694   18.694 text.py:735(_count_vocab)
        1    0.018    0.018   19.572   19.572 text.py:799(fit_transform)
        1    0.000    0.000    0.000    0.000 text.py:89(_check_stop_list)
        2    0.000    0.000    0.000    0.000 text.py:916(_make_int_array)
        1    0.000    0.000    0.000    0.000 text.py:921(TfidfTransformer)
        2    0.000    0.000    0.000    0.000 text.py:990(__init__)
        1    0.006    0.006    0.046    0.046 text.py:997(fit)
        1    0.000    0.000    0.000    0.000 textpath.py:25(TextToPath)
        1    0.002    0.002    0.017    0.017 textpath.py:3(<module>)
        1    0.000    0.000    0.000    0.000 textpath.py:33(__init__)
        1    0.000    0.000    0.000    0.000 textpath.py:412(TextPath)
        9    0.000    0.000    0.000    0.000 textwrap.py:374(dedent)
        1    0.000    0.000    0.000    0.000 theil_sen.py:199(TheilSenRegressor)
        1    0.000    0.000    0.000    0.000 theil_sen.py:4(<module>)
        1    0.000    0.000    0.001    0.001 threading.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1049(_Timer)
        1    0.000    0.000    0.000    0.000 threading.py:1079(_MainThread)
        1    0.000    0.000    0.000    0.000 threading.py:1081(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:1088(_set_daemon)
        1    0.000    0.000    0.000    0.000 threading.py:1119(_DummyThread)
        9    0.000    0.000    0.000    0.000 threading.py:114(RLock)
        1    0.000    0.000    0.000    0.000 threading.py:1143(currentThread)
        1    0.000    0.000    0.000    0.000 threading.py:125(_RLock)
        9    0.000    0.000    0.000    0.000 threading.py:132(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:147(acquire)
        2    0.000    0.000    0.000    0.000 threading.py:187(release)
        2    0.000    0.000    0.000    0.000 threading.py:242(Condition)
        1    0.000    0.000    0.000    0.000 threading.py:255(_Condition)
        2    0.000    0.000    0.000    0.000 threading.py:260(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:285(__enter__)
        1    0.000    0.000    0.000    0.000 threading.py:288(__exit__)
        1    0.000    0.000    0.000    0.000 threading.py:300(_is_owned)
        1    0.000    0.000    0.000    0.000 threading.py:373(notify)
        1    0.000    0.000    0.000    0.000 threading.py:400(notifyAll)
        1    0.000    0.000    0.000    0.000 threading.py:423(_Semaphore)
        1    0.000    0.000    0.000    0.000 threading.py:515(_BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 threading.py:542(Event)
        1    0.000    0.000    0.000    0.000 threading.py:552(_Event)
        1    0.000    0.000    0.000    0.000 threading.py:561(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:57(_Verbose)
        1    0.000    0.000    0.000    0.000 threading.py:576(set)
       13    0.000    0.000    0.000    0.000 threading.py:59(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:631(Thread)
        5    0.000    0.000    0.000    0.000 threading.py:64(_note)
        1    0.000    0.000    0.000    0.000 threading.py:647(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:780(_set_ident)
        1    0.000    0.000    0.000    0.000 threshold_based.py:172(LogisticAT)
        1    0.000    0.000    0.000    0.000 threshold_based.py:214(LogisticIT)
        1    0.000    0.000    0.000    0.000 threshold_based.py:263(LogisticSE)
        1    0.000    0.000    0.214    0.214 threshold_based.py:6(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1043(IndexLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1072(FixedLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1118(NullLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1138(LinearLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1218(Base)
        1    0.000    0.000    0.000    0.000 ticker.py:1259(MultipleLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1322(MaxNLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1495(LogLocator)
        1    0.001    0.001    0.006    0.006 ticker.py:150(<module>)
        1    0.000    0.000    0.000    0.000 ticker.py:1631(SymmetricalLogLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:171(_DummyAxis)
        1    0.000    0.000    0.000    0.000 ticker.py:1791(LogitLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1878(AutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:1883(AutoMinorLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:193(TickHelper)
        1    0.000    0.000    0.000    0.000 ticker.py:1947(OldAutoLocator)
        1    0.000    0.000    0.000    0.000 ticker.py:214(Formatter)
        1    0.000    0.000    0.000    0.000 ticker.py:257(IndexFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:277(NullFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:285(FixedFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:309(FuncFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:324(FormatStrFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:336(StrMethodFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:349(OldScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:392(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:660(LogFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:749(LogFormatterExponent)
        1    0.000    0.000    0.000    0.000 ticker.py:781(LogFormatterMathtext)
        1    0.000    0.000    0.000    0.000 ticker.py:829(LogitFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:852(EngFormatter)
        1    0.000    0.000    0.000    0.000 ticker.py:943(Locator)
        1    0.000    0.000    0.000    0.000 tight_bbox.py:3(<module>)
        1    0.000    0.000    0.000    0.000 tkagg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tnc.py:33(<module>)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tokenize.py:146(TokenError)
        1    0.000    0.000    0.000    0.000 tokenize.py:148(StopTokenizing)
        1    0.000    0.000    0.000    0.000 tokenize.py:179(Untokenizer)
        1    0.000    0.000    0.016    0.016 tokenize.py:23(<module>)
       19    0.000    0.000    0.000    0.000 tokenize.py:45(group)
        1    0.000    0.000    0.000    0.000 tokenize.py:46(any)
        2    0.000    0.000    0.000    0.000 tokenize.py:47(maybe)
        1    0.000    0.000    0.000    0.000 transforms.py:1059(TransformedBbox)
        1    0.000    0.000    0.000    0.000 transforms.py:1108(Transform)
        1    0.000    0.000    0.000    0.000 transforms.py:1512(TransformWrapper)
        1    0.000    0.000    0.000    0.000 transforms.py:1633(AffineBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1640(__init__)
        1    0.000    0.000    0.000    0.000 transforms.py:1692(Affine2DBase)
        1    0.000    0.000    0.000    0.000 transforms.py:1781(Affine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2009(IdentityTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2055(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2171(BlendedAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2258(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:2387(CompositeAffine2D)
        1    0.000    0.000    0.000    0.000 transforms.py:2476(BboxTransform)
        1    0.000    0.000    0.000    0.000 transforms.py:248(BboxBase)
        1    0.000    0.000    0.000    0.000 transforms.py:2520(BboxTransformTo)
        1    0.000    0.000    0.000    0.000 transforms.py:2560(BboxTransformToMaxOnly)
        1    0.000    0.000    0.000    0.000 transforms.py:2584(BboxTransformFrom)
        1    0.000    0.000    0.000    0.000 transforms.py:2621(ScaledTranslation)
        1    0.000    0.000    0.000    0.000 transforms.py:2650(TransformedPath)
        1    0.002    0.002    0.016    0.016 transforms.py:30(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:58(TransformNode)
        1    0.000    0.000    0.000    0.000 transforms.py:775(Bbox)
        1    0.000    0.000    0.000    0.000 transforms.py:86(__init__)
        1    0.000    0.000    0.000    0.000 trf.py:95(<module>)
        1    0.000    0.000    0.000    0.000 trf_linear.py:2(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 triangulation.py:11(Triangulation)
        1    0.000    0.000    0.000    0.000 tricontour.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tricontour.py:12(TriContourSet)
        1    0.000    0.000    0.000    0.000 trifinder.py:1(<module>)
        1    0.000    0.000    0.000    0.000 trifinder.py:11(TriFinder)
        1    0.000    0.000    0.000    0.000 trifinder.py:29(TrapezoidMapTriFinder)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1028(_DOF_estimator)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1096(_DOF_estimator_user)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1105(_DOF_estimator_geom)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1189(_DOF_estimator_min_E)
        1    0.000    0.000    0.000    0.000 triinterpolate.py:1247(_Sparse_Matrix_coo)
